run_id,model,architecture,epoch,train_mse
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,34,4.377875873207496e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,35,0.0008481336649234349
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,36,4.114371004870082e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,37,0.0007862152790718308
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,38,4.393264837321276e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,39,5.0861342426642515e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,40,0.0009711444190824235
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,41,4.985335763143151e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,42,0.0006891292124153892
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,43,4.1386432063729005e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,44,0.000717976682262176
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,45,4.470619074250842e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,46,0.0004920104976368412
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,47,3.908077219886446e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,48,0.0006637035081653083
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,49,3.706449758772044e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,50,0.0008627688191447103
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,51,3.201399032258523e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,52,3.552859715205692e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,53,0.000753679611685782
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,54,3.077532440277919e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,55,0.00041121406507385627
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,56,3.0088887527240666e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,57,3.182682717969062e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,58,2.6424155272006993e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,59,0.0005899942512232791
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,60,2.6073674653294106e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,61,2.8524117739995528e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,62,0.0005359663105085136
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,63,2.6311873297592118e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,64,2.6442138563176776e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,65,0.0005483961407982407
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,66,2.536679936356533e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,67,2.6256419382551745e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,68,0.0005720720999163893
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,69,2.385856275664497e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,70,2.6204279652904127e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,71,0.0005998203506164842
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,72,2.472929540430933e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,73,2.578135667190859e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,74,2.1756051148085333e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,75,2.3781816258536804e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,76,2.2808912670793462e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,77,0.0003789529948518908
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,78,2.2826516059455844e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,79,2.4975347544507114e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,80,2.3753820967649386e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,81,0.0008684220363657808
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,82,2.15783907784586e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,83,2.3499763877008807e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,84,2.3374001045918177e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,85,2.207845193664333e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,86,2.3031704941434155e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,87,0.0004745525287533957
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,88,2.1531472426140018e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,89,2.3735609937038067e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,90,2.287661276278717e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,91,2.1307683988960866e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,92,0.0005706483624314347
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,93,1.96072481629065e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,94,2.4537339094142833e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,95,1.92311545580228e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,96,0.0005238701173678284
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,97,1.7974204320769967e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,98,2.182617263280439e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,99,2.163280758665899e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_present_spn_anchor_exact_p_true_output,present_spn_exact_p,100,2.0852099056352838e-05
i2_output_prediction_opb1_present_r3_topology_bottleneck_key4_gpu0_20260722,selected8_topology_bottleneck_exact_p_true_output,topology_bottleneck_exact_p,1,0.3519506887666921
