run_index,run_label,cipher,model,rounds,seed,samples_per_class,pairs_per_sample,epoch,train_loss,train_eval_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc,learning_rate
3,run3: uKNIT-BC r5 runtime_spn_ct_k1t_position_histogram_invariant seed4,uKNIT-BC,runtime_spn_ct_k1t_position_histogram_invariant,5,4,262144,4,8.0,0.0276636466803879,0.10420912018736317,0.9700183868408203,0.9837430432162364,0.11946281679956883,0.9640274047851562,0.9802378258900717,0.0001
3,run3: uKNIT-BC r5 runtime_spn_ct_k1t_position_histogram_invariant seed4,uKNIT-BC,runtime_spn_ct_k1t_position_histogram_invariant,5,4,262144,4,9.0,0.025948730677889387,0.0984540787098922,0.9722709655761719,0.984473493292171,0.2512680382696999,0.92108154296875,0.9790084444684908,0.0001
3,run3: uKNIT-BC r5 runtime_spn_ct_k1t_position_histogram_invariant seed4,uKNIT-BC,runtime_spn_ct_k1t_position_histogram_invariant,5,4,262144,4,10.0,0.024052006153524985,0.09440034544070386,0.9740085601806641,0.9852391790263937,0.3377441120258027,0.9110183715820312,0.9788042700383812,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,1.0,0.26469411609468807,0.6903985584867769,0.5310516357421875,0.5443946437662817,0.6981063639686909,0.5001754760742188,0.5011997304391116,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,2.0,0.25841382078942843,0.6883495182846673,0.541107177734375,0.557917024139897,0.6955351616197731,0.49990081787109375,0.5011817187769338,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,3.0,0.25709915102379455,0.6875110743712867,0.5478401184082031,0.567653707061254,0.6954094365646597,0.49869537353515625,0.49798532330896705,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,4.0,0.25577274497118196,0.6848195296988706,0.5612239837646484,0.5863692274215282,0.6958684705314226,0.49941253662109375,0.4987517405534163,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,5.0,0.25389429099232075,0.6786713259862154,0.5836067199707031,0.6173801584009198,0.6971777431317605,0.49993896484375,0.4998473364394158,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,6.0,0.25091042588428536,0.6675433181007975,0.6103286743164062,0.6541424262832152,0.7003257212636527,0.49945831298828125,0.5002148355124518,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,7.0,0.24587813649486634,0.6473548413341632,0.6402778625488281,0.6945295864716172,0.7090745667519514,0.50201416015625,0.5007584524573758,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,8.0,0.23825798236612172,0.6196431639327784,0.6760349273681641,0.7403868509281892,0.7216868596442509,0.5000686645507812,0.49980028334539384,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,9.0,0.22911420056698262,0.5906691602613137,0.70538330078125,0.7751769920214429,0.7383206408412661,0.49904632568359375,0.49913765338715166,0.0001
4,run4: uKNIT-BC r5 autond_dbitnet2023 seed4,uKNIT-BC,autond_dbitnet2023,5,4,262144,4,10.0,0.21893829550390365,0.5567975225021655,0.7347965240478516,0.810175131635333,0.7608897352474742,0.49932098388671875,0.4990761074004695,0.0001
