run_index,run_label,cipher,model,rounds,seed,samples_per_class,pairs_per_sample,epoch,train_loss,train_eval_loss,train_accuracy,train_auc,val_loss,val_accuracy,val_auc,learning_rate
2,run2: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed3,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,3,262144,4,9.0,0.2500090538233053,0.693145065306453,0.5009689331054688,0.5016788503635325,0.6931404705101158,0.5018844604492188,0.5025764384772629,0.0001
2,run2: uKNIT-BC r5 spn_liu_case3_conv2d_adapter seed3,uKNIT-BC,spn_liu_case3_conv2d_adapter,5,3,262144,4,10.0,0.25000559864020033,0.6931446844173479,0.5004425048828125,0.502414783470158,0.6931505179964006,0.5003280639648438,0.5001510593574494,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,1.0,0.2502655757834873,0.6932054282806348,0.5017623901367188,0.503791990056925,0.6933067464560736,0.4999542236328125,0.49912030284758657,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,2.0,0.25008915923172026,0.693579735547246,0.5002994537353516,0.5018259917633259,0.6936070621886756,0.499908447265625,0.5009688558056951,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,3.0,0.2500508496596012,0.6932466701546218,0.5000858306884766,0.5006063902474125,0.6932353022857569,0.49971771240234375,0.5021486420882866,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,4.0,0.25003191263203917,0.6931447707538609,0.5015430450439453,0.5024328477666131,0.6931694089726079,0.49991607666015625,0.49937666638288647,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,5.0,0.25002325924106117,0.6931527506239945,0.5000896453857422,0.5004828233577427,0.6931666976888664,0.49929046630859375,0.4979064646176994,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,6.0,0.2500153537203005,0.6931859664837248,0.5,0.5001573139306856,0.6931782167521305,0.5,0.502705259481445,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,7.0,0.25001048031299433,0.6931470385752618,0.5000343322753906,0.500424774523708,0.6931439348845743,0.5021820068359375,0.5015969909727573,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,8.0,0.2500092213103926,0.6931480263810954,0.4998130798339844,0.4996212285986985,0.6931507702101953,0.498016357421875,0.4965310657862574,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,9.0,0.2500070402438723,0.6931456523307133,0.5014743804931641,0.5016635575157125,0.6931469220144209,0.5009002685546875,0.5007910780841485,0.0001
3,run3: uKNIT-BC r5 spn_gohr_style_resnet_pairset_adapter seed3,uKNIT-BC,spn_gohr_style_resnet_pairset_adapter,5,3,262144,4,10.0,0.2500048997444537,0.6931486770117772,0.4999885559082031,0.5013384988997132,0.693150814564433,0.50030517578125,0.5000211037695408,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,1.0,0.250925513500988,0.6927939927918487,0.5104293823242188,0.5155586439068429,0.693387892388273,0.500457763671875,0.5004164924612269,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,2.0,0.2502103951119352,0.6927588007529266,0.5101852416992188,0.5239177377079614,0.69392453529872,0.49936676025390625,0.5016060007037595,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,3.0,0.2499527941690758,0.6914576196868438,0.5289306640625,0.5393972540841787,0.6935048750019632,0.5017547607421875,0.5029437394114211,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,4.0,0.24940475378753035,0.6889857529677101,0.5397148132324219,0.5655046575993765,0.6948020588606596,0.5016860961914062,0.5006024035392329,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,5.0,0.24802936447304091,0.6838068288052455,0.5586528778076172,0.5947113556758268,0.6972011202597059,0.5002975463867188,0.4992339658783749,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,6.0,0.245237286639167,0.6730968133415445,0.5879249572753906,0.6238970295817126,0.7015028703026474,0.5014572143554688,0.5011153509840369,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,7.0,0.2408486873973743,0.6585397379240021,0.6086349487304688,0.6575824177416507,0.7154134266020264,0.500457763671875,0.5005055028013885,0.0001
4,run4: uKNIT-BC r5 spn_zhang_wang_mcnd_adapter seed4,uKNIT-BC,spn_zhang_wang_mcnd_adapter,5,4,262144,4,8.0,0.2350894580322347,0.6394681794481585,0.6408119201660156,0.6949920079860021,0.7225504484085832,0.5019683837890625,0.500082170823589,0.0001
